@id,@type,_id,address.area,address.district,audience,description,dtend,dtstart,event-location,excluded-days,free,id,link,location.latitude,location.longitude,organization.accesibility,organization.organization-name,price,relation.@id,time,title,uid
https://datos.madrid.es/egob/catalogo/tipo/evento/11618048-moratov-director-peculiar.json,https://datos.madrid.es/egob/kos/actividades/Musica,6240ba1fb7238a7b5ca2d414,,,No audience,,2022-03-27 23:59:00.0,2022-03-27 12:00:00.0,Centro Cultural Juan Genovés (Moncloa - Aravaca),,1,11618048,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=97a53e229ca4f710VgnVCM1000001d4a900aRCRD,40.45866721398762,-3.786129575145957,1,Centro Cultural Juan Genovés (Moncloa - Aravaca),,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/1919-centro-cultural-juan-genoves-moncloa-aravaca-.json,12:00,"Moratov, un director peculiar",11618048
https://datos.madrid.es/egob/catalogo/tipo/evento/11602602-moria.json,https://datos.madrid.es/egob/kos/actividades/ProgramacionDestacadaAgendaCultura,6240ba1fb7238a7b5ca2d415,,,No audience,,2022-05-15 23:59:00.0,2022-04-21 00:00:00.0,Fernán Gómez Centro Cultural de la Villa,,0,11602602,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cbaebc6cbcb0f710VgnVCM1000001d4a900aRCRD,40.424926347610764,-3.6899208519663427,"1,6",Fernán Gómez Centro Cultural de la Villa,,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/1915-fernan-gomez-centro-cultural-villa.json,,Moria,11602602
https://datos.madrid.es/egob/catalogo/tipo/evento/11580713-movimiento-colateral.json,https://datos.madrid.es/egob/kos/actividades/DanzaBaile,6240ba1fb7238a7b5ca2d416,,,No audience,,2022-04-16 23:59:00.0,2022-04-16 20:00:00.0,Centro Cultural Pozo del tío Raimundo (Puente de Vallecas),,1,11580713,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=47a51fc9c969e710VgnVCM1000001d4a900aRCRD,40.3735856436473,-3.6602546064905397,1,Centro Cultural Pozo del tío Raimundo (Puente de Vallecas),,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/1939-centro-cultural-pozo-tio-raimundo-puente-vallecas-.json,20:00,Movimiento colateral,11580713
https://datos.madrid.es/egob/catalogo/tipo/evento/11590978-mu-mbana-moratalaz.json,https://datos.madrid.es/egob/kos/actividades/1ciudad21distritos,6240ba1fb7238a7b5ca2d417,,,No audience,,2022-04-08 23:59:00.0,2022-04-08 19:00:00.0,Centro Cultural el Torito (Moratalaz),,1,11590978,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=13cdd96d574ce710VgnVCM1000001d4a900aRCRD,40.40609591857167,-3.646536107063507,1,Centro Cultural el Torito (Moratalaz),,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/1940-centro-cultural-torito-moratalaz-.json,19:00,Mû Mbana - Moratalaz,11590978
https://datos.madrid.es/egob/catalogo/tipo/evento/11618612-muestra-fotografia-soy-mujer-.json,NaN,6240ba1fb7238a7b5ca2d418,,,Jovenes,"En la muestra de fotografía 'Soy Mujer', podrás ver y votar las fotos que han participado en este concurso de los Centros Juveniles. ¿Cuál será la ganadora? No pierdas la oportunidad y vota tu favorita del 18 al 25 de marzo.     Fecha y hora de celebración:   Del 18 de marzo al 10 de abril de 2022 en el horario de apertura del centro.    Periodo de inscripción:    Hasta completar plazas. Inscripciones en www.bit.ly/inscripcioncj     Plazas:    ﻿50% aforo",2022-03-31 23:59:00.0,2022-03-18 00:00:00.0,Centro Juvenil Tetuán Punto Joven,,1,11618612,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b706e067aee4f710VgnVCM2000001f4a900aRCRD,40.447199849232135,-3.6998771920981004,0,Centro Juvenil Tetuán Punto Joven,,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4923522-centro-juvenil-tetuan-punto-joven.json,,"Muestra de fotografía 'Soy Mujer'",11618612
https://datos.madrid.es/egob/catalogo/tipo/evento/11632442-muestra-folclorica-danza-africana.json,https://datos.madrid.es/egob/kos/actividades/DanzaBaile,6240ba1fb7238a7b5ca2d419,,,No audience,a cargo del grupo africano de danza tradicional Sico Dance. Duración: 60 min. Edad recomendada: para todos los públicos.,2022-04-08 23:59:00.0,2022-04-08 20:00:00.0,Centro Cultural Eduardo Úrculo (Tetuán),,1,11632442,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0ee5db4ca3c9f710VgnVCM1000001d4a900aRCRD,40.46903299144094,-3.6976620067964996,1,Centro Cultural Eduardo Úrculo (Tetuán),,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5498725-centro-cultural-eduardo-urculo-tetuan-.json,20:00,Muestra folclórica de danza africana,11632442
https://datos.madrid.es/egob/catalogo/tipo/evento/11632507-muestra-folclorica-danza-oriental-bollywood.json,https://datos.madrid.es/egob/kos/actividades/DanzaBaile,6240ba1fb7238a7b5ca2d41a,,,No audience,cargo de Danza Safran. Duración: 60 min. Edad recomendada: todos los públicos.,2022-04-22 23:59:00.0,2022-04-22 20:00:00.0,Centro Cultural Eduardo Úrculo (Tetuán),,1,11632507,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a1b65b21bc9f710VgnVCM1000001d4a900aRCRD,40.46903299144094,-3.6976620067964996,1,Centro Cultural Eduardo Úrculo (Tetuán),,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5498725-centro-cultural-eduardo-urculo-tetuan-.json,20:00,Muestra folclórica de danza oriental y Bollywood,11632507
https://datos.madrid.es/egob/catalogo/tipo/evento/11628088-mujeres-danza.json,https://datos.madrid.es/egob/kos/actividades/DanzaBaile,6240ba1fb7238a7b5ca2d41b,,,No audience,"CONMEMORACIÓN DÍA INTERNACIONAL DE LA DANZA   Danza, a crgo de la Compañía de Danza Nieves Jiménez. El 29 de abril es el día Internacional de la Danza y qué mejor manera de celebrarlo que con el espectáculo Mujeres en Danza, un homenaje a todas las mujeres a través de la Danza Española.  La Cía de Danza Nieves Jiménez lleva más de 20 años en los escenarios. Bajo la dirección de Nieves Jiménez, Titulada en Danza Española por el conservatorio de Madrid, siempre se ha preocupado en recuperar y fomentar todos los registros de nuestra Danza Española. En sus espectáculos muestran todos los estilos y la riqueza de nuestra Danza, como son: el Folklore, la Escuela Bolera, la Danza Estilizada y, como broche, el Flamenco.",2022-04-29 23:59:00.0,2022-04-29 18:30:00.0,Centro Cultural Alfredo Kraus (Fuencarral - El Pardo),,1,11628088,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=54b45811bfc8f710VgnVCM2000001f4a900aRCRD,40.49082275610172,-3.7216054330053647,1,Centro Cultural Alfredo Kraus (Fuencarral - El Pardo),,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/118067-centro-cultural-alfredo-kraus-fuencarral-pardo-.json,18:30,Mujeres en danza,11628088
https://datos.madrid.es/egob/catalogo/tipo/evento/11611327-mujeres-arte.json,https://datos.madrid.es/egob/kos/actividades/Exposiciones,6240ba1fb7238a7b5ca2d41c,,,No audience,,2022-03-31 23:59:00.0,2022-03-05 00:00:00.0,Centro de Educación Ambiental y Cultural Maris Stella (Usera),,1,11611327,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=99bdb1a1c9b2f710VgnVCM2000001f4a900aRCRD,40.374166248648216,-3.7032220308808577,1,Centro de Educación Ambiental y Cultural Maris Stella (Usera),,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/11526686-centro-educacion-ambiental-cultural-maris-stella-usera-.json,,Mujeres en el arte,11611327
https://datos.madrid.es/egob/catalogo/tipo/evento/11635771-mundilandia-teatro-musical.json,NaN,6240ba1fb7238a7b5ca2d41d,,,Niños,,2022-04-08 23:59:00.0,2022-04-08 18:00:00.0,Centro Sociocultural Santa Petronila (Villaverde),,1,11635771,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=58ee4de0526bf710VgnVCM1000001d4a900aRCRD,40.35087114162283,-3.691508909255186,1,Centro Sociocultural Santa Petronila (Villaverde),,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/117716-centro-sociocultural-santa-petronila-villaverde-.json,18:00,Mundilandia. Teatro musical,11635771
https://datos.madrid.es/egob/catalogo/tipo/evento/11633423-musica-pasion-banda-musica-villa-madrid.json,https://datos.madrid.es/egob/kos/actividades/FiestasSemanaSanta,6240ba1fb7238a7b5ca2d41e,,,No audience,"Música de bandas: concierto ' Música de Pasión'  a cargo de la '  Banda de Música Villa de Madrid', bajo la dirección de Don Alfonso Hidalgo.",2022-04-03 23:59:00.0,2022-04-03 19:00:00.0,Auditorio y sala de exposiciones Paco de Lucía (Latina),,1,11633423,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d130b24463aaf710VgnVCM1000001d4a900aRCRD,40.38513183038149,-3.761911556533903,1,Auditorio y sala de exposiciones Paco de Lucía (Latina),,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/139451-auditorio-sala-exposiciones-paco-lucia-latina-.json,19:00,Música de Pasión con la Banda de Música Villa de Madrid,11633423
https://datos.madrid.es/egob/catalogo/tipo/evento/11418061-musica-villa.json,https://datos.madrid.es/egob/kos/actividades/ProgramacionDestacadaAgendaCultura,6240ba1fb7238a7b5ca2d41f,,,Familias,,2022-05-08 23:59:00.0,2022-05-04 00:00:00.0,Fernán Gómez Centro Cultural de la Villa,07/11/2020;08/11/2020;09/11/2020;10/11/2020;11/11/2020;,0,11418061,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=128cbb42ace1a710VgnVCM1000001d4a900aRCRD,40.424926347610764,-3.6899208519663427,"1,6",Fernán Gómez Centro Cultural de la Villa,Según espectáculo. Consultar programación,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/1915-fernan-gomez-centro-cultural-villa.json,,Música en la Villa,11418061
https://datos.madrid.es/egob/catalogo/tipo/evento/11638579-musica-pasion.json,https://datos.madrid.es/egob/kos/actividades/Musica,6240ba1fb7238a7b5ca2d420,,,No audience,,2022-04-01 23:59:00.0,2022-04-01 18:30:00.0,Centro Cultural Meseta de Orcasitas (Usera),,1,11638579,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4cfe1d72f0cf710VgnVCM1000001d4a900aRCRD,40.36968950845358,-3.7081679144829076,2,Centro Cultural Meseta de Orcasitas (Usera),,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/1933-centro-cultural-meseta-orcasitas-usera-.json,18:30,Música para la pasión,11638579
https://datos.madrid.es/egob/catalogo/tipo/evento/11632443-musicas-mediterraneo-oriental-cargo-oleo.json,https://datos.madrid.es/egob/kos/actividades/Musica,6240ba1fb7238a7b5ca2d421,,,No audience,"Sinopsis: con un repertorio formado principalmente por obras turcas, griegas y árabes, mezclando instrumentos tanto orientales como occidentales, Óleo se presenta como un proyecto de cuatro músicos españoles que se sienten cautivados por las sonoridades del otro extremo del Mediterráneo",2022-04-11 23:59:00.0,2022-04-11 19:00:00.0,Centro Cultural Eduardo Úrculo (Tetuán),,1,11632443,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c106db4ca3c9f710VgnVCM1000001d4a900aRCRD,40.46903299144094,-3.6976620067964996,1,Centro Cultural Eduardo Úrculo (Tetuán),,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5498725-centro-cultural-eduardo-urculo-tetuan-.json,19:00,"Músicas del Mediterráneo Oriental, a cargo de Óleo",11632443
https://datos.madrid.es/egob/catalogo/tipo/evento/11632491-musica-grabacion-promocion-espectaculo-cielo-tierra-.json,https://datos.madrid.es/egob/kos/actividades/Musica,6240ba1fb7238a7b5ca2d422,,,No audience,"Guitarra clásica española, Javier verdugo. Guitarra española, Joni Jiménez. Cante, Saul Quirós y Juañares. Baile y producción musical,  Kelian Jimenez. Baile y producción, Fabi Vanadia. Sinopsis: el Flamenco y la música clásica Española se fusionarán en un mismo espectáculo. Duración: 90 min. Edad recomendada: todos los públicos.",2022-04-21 23:59:00.0,2022-04-21 19:00:00.0,Centro Cultural Eduardo Úrculo (Tetuán),,1,11632491,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8db965b21bc9f710VgnVCM1000001d4a900aRCRD,40.46903299144094,-3.6976620067964996,1,Centro Cultural Eduardo Úrculo (Tetuán),,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5498725-centro-cultural-eduardo-urculo-tetuan-.json,19:00,"Música: grabación y promoción del espectáculo 'Entre el cielo y la tierra'.",11632491
https://datos.madrid.es/egob/catalogo/tipo/evento/11630935-musica-mujeres-musica-popular-espanola.json,https://datos.madrid.es/egob/kos/actividades/Musica/LatinaEspanola,6240ba1fb7238a7b5ca2d423,,,No audience,,2022-04-01 23:59:00.0,2022-04-01 19:00:00.0,Centro Cultural Los Rosales (Villaverde),,1,11630935,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f4413b799879f710VgnVCM1000001d4a900aRCRD,40.35074797433515,-3.6773064421969233,1,Centro Cultural Los Rosales (Villaverde),,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/1973-centro-cultural-rosales-villaverde-.json,19:00,Música: `Mujeres en la Música Popular Española´,11630935
https://datos.madrid.es/egob/catalogo/tipo/evento/11634118-musikanto.json,https://datos.madrid.es/egob/kos/actividades/Musica,6240ba1fb7238a7b5ca2d424,,,Niños,"Espectáculo musical infantil Espectáculo con un repertorio de canciones y dinámicas participativas que busca crear un momento mágico que implique tanto a los niños como a los familiares que les acompañan a través del canto, el humor y los juegos de palabras. KASAM KASUM despertará los sentidos de los más pequeños a través de la música, la creatividad y el juego en familia. Cía. Kasam Kasum. MARIANA LIPNIZKY (Voz y percusión), cantante y compositora, técnico en educación infantil y asistente Montessori. JAVIER MAROTO (Voz, cuatro venezolano y percusión), músico, cantante, compositor y profesor de guitarra y combos de la Escuela Municipal de Música y Danza de Pozuelo de Alarcón, Madrid.   Edad recomendada de 3 a 11 años",2022-04-02 23:59:00.0,2022-04-02 12:00:00.0,Centro Sociocultural Montecarmelo (Fuencarral - El Pardo),,1,11634118,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a05b306b5caf710VgnVCM2000001f4a900aRCRD,40.51635495615339,-3.685946562681175,1,Centro Sociocultural Montecarmelo (Fuencarral - El Pardo),,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5514552-centro-sociocultural-montecarmelo-fuencarral-pardo-.json,12:00,Musikanto,11634118
https://datos.madrid.es/egob/catalogo/tipo/evento/11587501-musikids-granja.json,https://datos.madrid.es/egob/kos/actividades/TeatroPerformance,6240ba1fb7238a7b5ca2d425,,,Niños,,2022-03-27 23:59:00.0,2022-03-27 12:00:00.0,Centro Cultural Meseta de Orcasitas (Usera),,1,11587501,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4d9482013b9be710VgnVCM2000001f4a900aRCRD,40.36968950845358,-3.7081679144829076,2,Centro Cultural Meseta de Orcasitas (Usera),,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/1933-centro-cultural-meseta-orcasitas-usera-.json,12:00,Musikids en la granja,11587501
https://datos.madrid.es/egob/catalogo/tipo/evento/11618378-m-eugenia-boix-javier-bonet-miriam-gomez-moran.json,https://datos.madrid.es/egob/kos/actividades/ProgramacionDestacadaAgendaCultura,6240ba1fb7238a7b5ca2d426,,,No audience,,2022-04-22 23:59:00.0,2022-04-22 20:00:00.0,Fernán Gómez Centro Cultural de la Villa,,0,11618378,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c87bcae65ce4f710VgnVCM1000001d4a900aRCRD,40.424926347610764,-3.6899208519663427,"1,6",Fernán Gómez Centro Cultural de la Villa,,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/1915-fernan-gomez-centro-cultural-villa.json,20:00,"Mª Eugenia Boix, Javier Bonet y Miriam Gómez-Morán",11618378
https://datos.madrid.es/egob/catalogo/tipo/evento/11579092-naturaleza-fluida-origen-esencia.json,https://datos.madrid.es/egob/kos/actividades/Exposiciones,6240ba1fb7238a7b5ca2d427,,,No audience,Exposición de pintura,2022-03-30 23:59:00.0,2022-01-31 00:00:00.0,Centro Cultural Francisco Fatou (Villa de Vallecas),,1,11579092,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=18ea57ec7a09e710VgnVCM1000001d4a900aRCRD,40.379584618162156,-3.623110349262379,1,Centro Cultural Francisco Fatou (Villa de Vallecas),,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/1944-centro-cultural-francisco-fatou-villa-vallecas-.json,,Naturaleza fluida: origen y esencia,11579092
https://datos.madrid.es/egob/catalogo/tipo/evento/11413085-negro-animal-tristeza.json,https://datos.madrid.es/egob/kos/actividades/ProgramacionDestacadaAgendaCultura,6240ba1fb7238a7b5ca2d428,,,No audience,,2022-05-20 23:59:00.0,2022-04-23 19:00:00.0,Naves Español en Matadero,,0,11413085,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5a83acad95f9710VgnVCM1000001d4a900aRCRD,40.39241374953321,-3.697247685884226,1,Naves Español en Matadero,20 euros,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/6963121-naves-espanol-matadero.json,19:00,Negro animal tristeza,11413085
https://datos.madrid.es/egob/catalogo/tipo/evento/11461467-neti-neti.json,https://datos.madrid.es/egob/kos/actividades/ProgramacionDestacadaAgendaCultura,6240ba1fb7238a7b5ca2d429,,,No audience,,2022-04-30 23:59:00.0,2022-04-28 20:00:00.0,Centro de Cultura Contemporánea Conde Duque,,0,11461467,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4b4fe1e2c15cb710VgnVCM1000001d4a900aRCRD,40.42802889001877,-3.710182353581842,1,Centro de Cultura Contemporánea Conde Duque,18 euros,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/1916-centro-cultura-contemporanea-conde-duque.json,20:00,Neti Neti,11461467
https://datos.madrid.es/egob/catalogo/tipo/evento/11495735-no-estamos-solas.json,https://datos.madrid.es/egob/kos/actividades/CursosTalleres,6240ba1fb7238a7b5ca2d42a,,,No audience,,2022-04-27 23:59:00.0,2022-04-27 18:30:00.0,Espacio de Igualdad Elena Arnedo Soriano. Retiro,,1,11495735,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3005466820a7c710VgnVCM1000001d4a900aRCRD,40.40254931370529,-3.668092320219012,1,Espacio de Igualdad Elena Arnedo Soriano. Retiro,,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/10662957-espacio-igualdad-elena-arnedo-soriano-retiro.json,18:30,No estamos solas,11495735
https://datos.madrid.es/egob/catalogo/tipo/evento/11495734-no-estamos-solas.json,https://datos.madrid.es/egob/kos/actividades/CursosTalleres,6240ba1fb7238a7b5ca2d42b,,,No audience,,2022-03-30 23:59:00.0,2022-03-30 18:30:00.0,Espacio de Igualdad Elena Arnedo Soriano. Retiro,,1,11495734,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1105466820a7c710VgnVCM1000001d4a900aRCRD,40.40254931370529,-3.668092320219012,1,Espacio de Igualdad Elena Arnedo Soriano. Retiro,,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/10662957-espacio-igualdad-elena-arnedo-soriano-retiro.json,18:30,No estamos solas,11495734
https://datos.madrid.es/egob/catalogo/tipo/evento/11632458-no-me-ayudes-mas.json,https://datos.madrid.es/egob/kos/actividades/TeatroPerformance,6240ba1fb7238a7b5ca2d42c,,,No audience,"Sinopsis: MagoMino es el mago del momento, es arte, emoción, fantasía, es magia en estado puro. Lo tiene todo para pasar a la historia de la magia universal, ¿y entonces por qué no pasa a la historia de la magia universal? Pues porque no se puede separar de Juan Alberto, su ayudante, que más que ayudar dificulta, y no es por dejadez, no, Juan Alberto le pone ganas, entusiasmo. Duración: 60 min. Edad recomendada: para todos los públicos",2022-04-13 23:59:00.0,2022-04-13 18:00:00.0,Centro Cultural Eduardo Úrculo (Tetuán),,1,11632458,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7fc7db4ca3c9f710VgnVCM1000001d4a900aRCRD,40.46903299144094,-3.6976620067964996,1,Centro Cultural Eduardo Úrculo (Tetuán),,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5498725-centro-cultural-eduardo-urculo-tetuan-.json,18:00,No me ayudes más,11632458
https://datos.madrid.es/egob/catalogo/tipo/evento/11617005-nonsense-arganzuela.json,https://datos.madrid.es/egob/kos/actividades/1ciudad21distritos,6240ba1fb7238a7b5ca2d42d,,,No audience,,2022-04-30 23:59:00.0,2022-04-30 20:00:00.0,Teatro Circo Price,,1,11617005,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f9ca0ef62a94f710VgnVCM1000001d4a900aRCRD,40.40596423138839,-3.698601359753866,1,Teatro Circo Price,,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/184955-teatro-circo-price.json,20:00,Nonsense - Arganzuela,11617005
https://datos.madrid.es/egob/catalogo/tipo/evento/11461357-nos-queda-noche.json,https://datos.madrid.es/egob/kos/actividades/CursosTalleres,6240ba1fb7238a7b5ca2d42e,,,No audience,,2022-06-23 23:59:00.0,2021-10-28 20:00:00.0,Centro de Cultura Contemporánea Conde Duque,4/11/2021;11/11/2021;18/11/2021;25/11/2021;2/12/2021;9/12/2021;23/12/2021;30/12/2021;6/1/2022;13/1/2022;20/1/2022;27/1/2022;3/2/2022;10/2/2022;17/2/2022;3/3/2022;10/3/2022;17/3/2022;24/3/2022;31/3/2022;7/4/2022;14/4/2022;21/4/2022;5/5/2022;12/5/2022;19/5/2022;26/5/2022;2/6/2022;9/6/2022;16/6/2022;,0,11461357,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b9ae1e2c15cb710VgnVCM1000001d4a900aRCRD,40.42802889001877,-3.710182353581842,1,Centro de Cultura Contemporánea Conde Duque,3 euros,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/1916-centro-cultura-contemporanea-conde-duque.json,20:00,Nos queda la noche,11461357
https://datos.madrid.es/egob/catalogo/tipo/evento/11461494-nuestra-salud-mental.json,https://datos.madrid.es/egob/kos/actividades/ConferenciasColoquios,6240ba1fb7238a7b5ca2d42f,,,No audience,,2022-04-26 23:59:00.0,2022-04-26 00:00:00.0,Centro de Cultura Contemporánea Conde Duque,,0,11461494,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e750e1e2c15cb710VgnVCM1000001d4a900aRCRD,40.42802889001877,-3.710182353581842,1,Centro de Cultura Contemporánea Conde Duque,,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/1916-centro-cultura-contemporanea-conde-duque.json,,Nuestra salud mental,11461494
https://datos.madrid.es/egob/catalogo/tipo/evento/11543995-nuevos-senderos-mac-pulso-impulso-coleccion-.json,NaN,6240ba1fb7238a7b5ca2d430,,,No audience,,2022-12-18 23:59:00.0,2021-12-16 12:00:00.0,Museo de Arte Contemporáneo de Madrid,,1,11543995,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7bf9a0f32e57d710VgnVCM1000001d4a900aRCRD,40.42737760210632,-3.7106116887809817,"1,6",Museo de Arte Contemporáneo de Madrid,,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/83922-museo-arte-contemporaneo-madrid.json,12:00,Nuevos senderos del MAC: pulso e impulso de una colección.,11543995
https://datos.madrid.es/egob/catalogo/tipo/evento/11413076-oceania.json,https://datos.madrid.es/egob/kos/actividades/ProgramacionDestacadaAgendaCultura,6240ba1fb7238a7b5ca2d431,,,No audience,,2022-04-24 23:59:00.0,2022-03-03 19:30:00.0,Naves Español en Matadero,,0,11413076,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=15683acad95f9710VgnVCM1000001d4a900aRCRD,40.39241374953321,-3.697247685884226,1,Naves Español en Matadero,20 euros,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/6963121-naves-espanol-matadero.json,19:30,Oceanía,11413076
https://datos.madrid.es/egob/catalogo/tipo/evento/7153670-oficina-informacion-juvenil.json,https://datos.madrid.es/egob/kos/actividades/Fiestas,6240ba1fb7238a7b5ca2d432,,,Jovenes,"Visita a tu Informadora Juvenil, podrás resolver todas tus dudas sobre educación, salud, ocio,… Además de informarte sobre todas las actividades y recursos que hay gratuitos para ti.   Celebración: lunes a jueves de 12 a 14 h y de 16 a 19:30 h Viernes de 12 a 14 h y de 16 a 19:30h.  Inscripción: Con cita previa en oijzona2@madrid.es / 609 92 74 05 (También what's app)  Plazas: Hasta completar aforo",2022-03-31 23:59:00.0,2022-03-01 12:00:00.0,Centro Juvenil Hontalbilla (Fuencarral - El Pardo),,1,7153670,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=21a3e7c38aad1410VgnVCM1000000b205a0aRCRD,40.49231828430878,-3.6906342081203283,0,Centro Juvenil Hontalbilla (Fuencarral - El Pardo),,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5396226-centro-juvenil-hontalbilla-fuencarral-pardo-.json,12:00,Oficina de información juvenil,7153670
